dataset,task_name,posterior_strategy_requested,ambiguity_level,method,sequence_exact_match,sequence_token_accuracy,sequence_topk_recovery,sequence_cer,symbol_topk_accuracy,prediction_set_coverage,prediction_set_avg_size,prediction_set_singleton_rate,prediction_set_rescue_rate,family_identification_accuracy,family_identification_topk_recovery,source_dataset_name,selected_symbol_count,sequence_length,synthetic_from_real
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.15,fixed_greedy,0.7777777777777778,0.9444444444444444,0.7777777777777778,0.05555555555555555,0.948051948051948,0.9444444444444444,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.15,uncertainty_beam,0.5555555555555556,0.8518518518518519,0.6666666666666666,0.14814814814814814,1.0,1.0,2.994444444444445,0.037037037037037035,0.05555555555555555,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.15,uncertainty_crf_viterbi,0.5555555555555556,0.8518518518518519,0.5555555555555556,0.14814814814814814,1.0,1.0,2.994444444444445,0.037037037037037035,0.05555555555555555,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.15,uncertainty_trigram_beam,0.2777777777777778,0.7250000000000001,0.7222222222222222,0.275,1.0,1.0,2.994444444444445,0.037037037037037035,0.05555555555555555,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.3,conformal_beam,0.7222222222222222,0.9166666666666666,0.7777777777777778,0.08333333333333333,0.948051948051948,0.9444444444444444,1.15,0.8500000000000001,0.05277777777777778,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.3,conformal_crf_viterbi,0.7222222222222222,0.9166666666666666,0.7222222222222222,0.08333333333333333,0.948051948051948,0.9444444444444444,1.15,0.8500000000000001,0.05277777777777778,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.3,conformal_trigram_beam,0.5555555555555556,0.875,0.7777777777777778,0.125,0.948051948051948,0.9444444444444444,1.15,0.8500000000000001,0.05277777777777778,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.3,fixed_greedy,0.5555555555555556,0.8916666666666667,0.5555555555555556,0.10833333333333334,0.8961038961038961,0.8916666666666667,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.3,uncertainty_beam,0.5,0.8240740740740741,0.6666666666666666,0.17592592592592593,0.987012987012987,1.0,3.2009259259259255,0.023148148148148147,0.10833333333333334,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.3,uncertainty_crf_viterbi,0.5,0.8240740740740741,0.5,0.17592592592592593,0.987012987012987,1.0,3.2009259259259255,0.023148148148148147,0.10833333333333334,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.3,uncertainty_trigram_beam,0.1111111111111111,0.6638888888888889,0.5,0.33611111111111114,0.987012987012987,1.0,3.2009259259259255,0.023148148148148147,0.10833333333333334,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.45,conformal_beam,0.5555555555555556,0.8638888888888889,0.6111111111111112,0.13611111111111113,0.8961038961038961,0.8888888888888888,1.2953703703703705,0.7601851851851852,0.06388888888888888,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.45,conformal_crf_viterbi,0.5555555555555556,0.8638888888888889,0.5555555555555556,0.13611111111111113,0.8961038961038961,0.8888888888888888,1.2953703703703705,0.7601851851851852,0.06388888888888888,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.45,conformal_trigram_beam,0.3888888888888889,0.7851851851851852,0.5555555555555556,0.21481481481481482,0.8961038961038961,0.8888888888888888,1.2953703703703705,0.7601851851851852,0.06388888888888888,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.45,fixed_greedy,0.3333333333333333,0.825,0.3333333333333333,0.175,0.8311688311688312,0.825,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.45,uncertainty_beam,0.3888888888888889,0.787962962962963,0.6666666666666666,0.21203703703703702,1.0,1.0,3.4296296296296296,0.0,0.175,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.45,uncertainty_crf_viterbi,0.3888888888888889,0.787962962962963,0.3888888888888889,0.21203703703703702,1.0,1.0,3.4296296296296296,0.0,0.175,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,cluster_distance,0.45,uncertainty_trigram_beam,0.05555555555555555,0.5990740740740741,0.3888888888888889,0.4009259259259259,1.0,1.0,3.4296296296296296,0.0,0.175,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.0,conformal_beam,0.8888888888888888,0.9722222222222222,0.8888888888888888,0.027777777777777776,0.974025974025974,0.9722222222222222,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.0,conformal_crf_viterbi,0.8888888888888888,0.9722222222222222,0.8888888888888888,0.027777777777777776,0.974025974025974,0.9722222222222222,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.0,conformal_trigram_beam,0.8888888888888888,0.9722222222222222,0.8888888888888888,0.027777777777777776,0.974025974025974,0.9722222222222222,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.0,fixed_greedy,0.8888888888888888,0.9722222222222222,0.8888888888888888,0.027777777777777776,0.974025974025974,0.9722222222222222,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.0,uncertainty_beam,0.8888888888888888,0.9722222222222222,1.0,0.027777777777777776,1.0,1.0,1.0555555555555556,0.9583333333333334,0.027777777777777776,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.0,uncertainty_crf_viterbi,0.8888888888888888,0.9722222222222222,0.8888888888888888,0.027777777777777776,1.0,1.0,1.0555555555555556,0.9583333333333334,0.027777777777777776,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.0,uncertainty_trigram_beam,0.8888888888888888,0.9722222222222222,1.0,0.027777777777777776,1.0,1.0,1.0555555555555556,0.9583333333333334,0.027777777777777776,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.15,conformal_beam,0.8888888888888888,0.9722222222222222,0.8888888888888888,0.027777777777777776,0.974025974025974,0.9722222222222222,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.15,conformal_crf_viterbi,0.8888888888888888,0.9722222222222222,0.8888888888888888,0.027777777777777776,0.974025974025974,0.9722222222222222,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.15,conformal_trigram_beam,0.8888888888888888,0.9722222222222222,0.8888888888888888,0.027777777777777776,0.974025974025974,0.9722222222222222,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.15,fixed_greedy,0.8888888888888888,0.9722222222222222,0.8888888888888888,0.027777777777777776,0.974025974025974,0.9722222222222222,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.15,uncertainty_beam,0.8333333333333334,0.9583333333333334,0.9444444444444444,0.041666666666666664,1.0,0.9861111111111112,1.2287037037037036,0.799074074074074,0.013888888888888888,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.15,uncertainty_crf_viterbi,0.8333333333333334,0.9583333333333334,0.8333333333333334,0.041666666666666664,1.0,0.9861111111111112,1.2287037037037036,0.799074074074074,0.013888888888888888,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.15,uncertainty_trigram_beam,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.05555555555555555,1.0,0.9861111111111112,1.2287037037037036,0.799074074074074,0.013888888888888888,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.3,conformal_beam,0.8333333333333334,0.9583333333333334,0.8333333333333334,0.041666666666666664,0.961038961038961,0.9583333333333334,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.3,conformal_crf_viterbi,0.8333333333333334,0.9583333333333334,0.8333333333333334,0.041666666666666664,0.961038961038961,0.9583333333333334,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.3,conformal_trigram_beam,0.8333333333333334,0.9583333333333334,0.8333333333333334,0.041666666666666664,0.961038961038961,0.9583333333333334,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.3,fixed_greedy,0.8333333333333334,0.9583333333333334,0.8333333333333334,0.041666666666666664,0.961038961038961,0.9583333333333334,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.3,uncertainty_beam,0.7222222222222222,0.9305555555555556,0.8333333333333334,0.06944444444444445,0.987012987012987,0.9722222222222222,1.4703703703703705,0.6379629629629631,0.013888888888888888,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.3,uncertainty_crf_viterbi,0.7222222222222222,0.9305555555555556,0.7222222222222222,0.06944444444444445,0.987012987012987,0.9722222222222222,1.4703703703703705,0.6379629629629631,0.013888888888888888,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.3,uncertainty_trigram_beam,0.6111111111111112,0.9027777777777778,0.8888888888888888,0.09722222222222222,0.987012987012987,0.9722222222222222,1.4703703703703705,0.6379629629629631,0.013888888888888888,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.45,conformal_beam,0.6666666666666666,0.9027777777777778,0.6666666666666666,0.09722222222222222,0.9090909090909091,0.9027777777777778,1.025,0.9750000000000001,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.45,conformal_crf_viterbi,0.6666666666666666,0.9027777777777778,0.6666666666666666,0.09722222222222222,0.9090909090909091,0.9027777777777778,1.025,0.9750000000000001,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.45,conformal_trigram_beam,0.6111111111111112,0.8916666666666667,0.6666666666666666,0.10833333333333334,0.9090909090909091,0.9027777777777778,1.025,0.9750000000000001,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.45,fixed_greedy,0.6666666666666666,0.9027777777777778,0.6666666666666666,0.09722222222222222,0.9090909090909091,0.9027777777777778,1.0,1.0,0.0,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.45,uncertainty_beam,0.6111111111111112,0.8796296296296297,0.7222222222222222,0.12037037037037036,1.0,0.9444444444444444,1.5574074074074074,0.6333333333333333,0.041666666666666664,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.45,uncertainty_crf_viterbi,0.6111111111111112,0.8796296296296297,0.6111111111111112,0.12037037037037036,1.0,0.9444444444444444,1.5574074074074074,0.6333333333333333,0.041666666666666664,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
historical_newspapers_real_grouped_validated,real_grouped_manifest_sequences,calibrated_classifier,0.45,uncertainty_trigram_beam,0.3888888888888889,0.787962962962963,0.7777777777777778,0.21203703703703705,1.0,0.9444444444444444,1.5574074074074074,0.6333333333333333,0.041666666666666664,,,historical_newspapers_grouped_words_validated_subset,6,"{'max': 6, 'mean': 4.127659574468085, 'min': 4}",False
